schedule_id,line_id,product_id,scheduled_date,shift,planned_quantity,actual_quantity,completion_rate,status,created_date
661,1,18,2024-04-25,Night,315,287,91.1,Scheduled,2024-04-25 00:00:00
662,15,50,2024-04-25,Day,116,112,96.6,Completed,2024-04-25 00:00:00
663,5,99,2024-04-25,Night,438,406,92.7,Delayed,2024-04-25 00:00:00
664,7,40,2024-04-25,Night,254,238,93.7,Delayed,2024-04-25 00:00:00
665,13,71,2024-04-25,Night,115,103,89.6,Scheduled,2024-04-25 00:00:00
666,4,51,2024-04-25,Swing,297,291,98.0,Scheduled,2024-04-25 00:00:00
667,16,88,2024-04-25,Swing,130,132,101.5,Completed,2024-04-25 00:00:00
668,16,17,2024-04-26,Day,82,84,102.4,Completed,2024-04-26 00:00:00
669,11,19,2024-04-26,Swing,417,432,103.6,Completed,2024-04-26 00:00:00
670,11,96,2024-04-26,Swing,153,140,91.5,Completed,2024-04-26 00:00:00
671,17,80,2024-04-26,Swing,50,47,94.0,Delayed,2024-04-26 00:00:00
672,6,14,2024-04-27,Swing,499,430,86.2,Completed,2024-04-27 00:00:00
673,1,81,2024-04-27,Swing,223,224,100.4,Completed,2024-04-27 00:00:00
674,3,25,2024-04-27,Night,219,194,88.6,Completed,2024-04-27 00:00:00
675,14,3,2024-04-27,Swing,313,283,90.4,Delayed,2024-04-27 00:00:00
676,10,85,2024-04-27,Day,474,462,97.5,Completed,2024-04-27 00:00:00
677,4,1,2024-04-27,Night,126,110,87.3,Completed,2024-04-27 00:00:00
678,9,96,2024-04-28,Day,499,481,96.4,Completed,2024-04-28 00:00:00
679,3,36,2024-04-28,Day,455,460,101.1,Delayed,2024-04-28 00:00:00
680,8,34,2024-04-28,Night,454,429,94.5,Completed,2024-04-28 00:00:00
681,15,62,2024-04-28,Night,398,405,101.8,Delayed,2024-04-28 00:00:00
682,2,97,2024-04-29,Day,402,411,102.2,Completed,2024-04-29 00:00:00
683,17,19,2024-04-29,Day,108,101,93.5,Completed,2024-04-29 00:00:00
684,19,88,2024-04-29,Night,161,152,94.4,Delayed,2024-04-29 00:00:00
685,1,6,2024-04-29,Night,91,86,94.5,Delayed,2024-04-29 00:00:00
686,6,53,2024-04-30,Swing,127,129,101.6,Scheduled,2024-04-30 00:00:00
687,14,28,2024-04-30,Night,315,316,100.3,In Progress,2024-04-30 00:00:00
688,15,37,2024-04-30,Swing,235,223,94.9,Completed,2024-04-30 00:00:00
689,10,65,2024-04-30,Night,263,234,89.0,Delayed,2024-04-30 00:00:00
690,16,81,2024-04-30,Day,123,109,88.6,In Progress,2024-04-30 00:00:00
691,6,17,2024-04-30,Night,209,189,90.4,In Progress,2024-04-30 00:00:00
692,15,68,2024-05-01,Night,217,189,87.1,Delayed,2024-05-01 00:00:00
693,1,43,2024-05-01,Day,437,387,88.6,Completed,2024-05-01 00:00:00
694,8,71,2024-05-01,Night,178,163,91.6,Delayed,2024-05-01 00:00:00
695,16,21,2024-05-01,Day,145,138,95.2,In Progress,2024-05-01 00:00:00
696,13,49,2024-05-02,Night,253,238,94.1,Completed,2024-05-02 00:00:00
697,18,64,2024-05-02,Swing,322,281,87.3,In Progress,2024-05-02 00:00:00
698,17,58,2024-05-02,Day,411,406,98.8,Completed,2024-05-02 00:00:00
699,11,27,2024-05-02,Day,78,76,97.4,Completed,2024-05-02 00:00:00
700,18,47,2024-05-02,Night,416,429,103.1,Completed,2024-05-02 00:00:00
701,5,51,2024-05-02,Day,102,94,92.2,Completed,2024-05-02 00:00:00
702,10,92,2024-05-03,Day,385,329,85.5,In Progress,2024-05-03 00:00:00
703,8,1,2024-05-03,Night,454,472,104.0,Completed,2024-05-03 00:00:00
704,3,36,2024-05-03,Swing,57,57,100.0,In Progress,2024-05-03 00:00:00
705,20,49,2024-05-03,Swing,122,118,96.7,In Progress,2024-05-03 00:00:00
706,9,27,2024-05-03,Day,412,388,94.2,Completed,2024-05-03 00:00:00
707,16,13,2024-05-03,Day,354,357,100.8,In Progress,2024-05-03 00:00:00
708,8,36,2024-05-03,Night,166,148,89.2,Scheduled,2024-05-03 00:00:00
709,20,60,2024-05-03,Day,134,130,97.0,Completed,2024-05-03 00:00:00
710,7,82,2024-05-04,Swing,434,372,85.7,Completed,2024-05-04 00:00:00
711,20,64,2024-05-04,Swing,200,182,91.0,Delayed,2024-05-04 00:00:00
712,18,92,2024-05-04,Swing,408,375,91.9,Completed,2024-05-04 00:00:00
713,3,61,2024-05-05,Night,321,306,95.3,Scheduled,2024-05-05 00:00:00
714,5,15,2024-05-05,Swing,77,80,103.9,Delayed,2024-05-05 00:00:00
715,20,33,2024-05-05,Day,352,310,88.1,Scheduled,2024-05-05 00:00:00
716,8,66,2024-05-05,Day,273,285,104.4,Scheduled,2024-05-05 00:00:00
717,2,27,2024-05-05,Day,197,190,96.4,Completed,2024-05-05 00:00:00
718,8,78,2024-05-05,Swing,132,116,87.9,In Progress,2024-05-05 00:00:00
719,15,2,2024-05-05,Swing,335,287,85.7,Scheduled,2024-05-05 00:00:00
720,10,94,2024-05-05,Night,155,153,98.7,Delayed,2024-05-05 00:00:00
721,15,40,2024-05-06,Swing,458,425,92.8,Scheduled,2024-05-06 00:00:00
722,9,1,2024-05-06,Swing,420,429,102.1,Completed,2024-05-06 00:00:00
723,14,98,2024-05-06,Swing,163,151,92.6,Scheduled,2024-05-06 00:00:00
724,15,49,2024-05-06,Night,56,47,83.9,Completed,2024-05-06 00:00:00
725,5,16,2024-05-07,Day,487,510,104.7,Delayed,2024-05-07 00:00:00
726,7,65,2024-05-07,Swing,115,100,87.0,Delayed,2024-05-07 00:00:00
727,9,98,2024-05-07,Swing,134,126,94.0,Completed,2024-05-07 00:00:00
728,7,77,2024-05-07,Day,268,241,89.9,Completed,2024-05-07 00:00:00
729,12,83,2024-05-08,Night,203,201,99.0,Scheduled,2024-05-08 00:00:00
730,2,52,2024-05-08,Swing,341,301,88.3,Scheduled,2024-05-08 00:00:00
731,18,46,2024-05-08,Day,66,67,101.5,Completed,2024-05-08 00:00:00
732,9,27,2024-05-09,Swing,153,137,89.5,Delayed,2024-05-09 00:00:00
733,19,72,2024-05-09,Day,465,462,99.4,Completed,2024-05-09 00:00:00
734,14,45,2024-05-09,Day,316,310,98.1,Completed,2024-05-09 00:00:00
735,1,50,2024-05-09,Night,183,162,88.5,Completed,2024-05-09 00:00:00
736,16,97,2024-05-10,Night,335,330,98.5,Completed,2024-05-10 00:00:00
737,8,49,2024-05-10,Swing,207,199,96.1,Delayed,2024-05-10 00:00:00
738,14,94,2024-05-10,Swing,98,84,85.7,Delayed,2024-05-10 00:00:00
739,18,81,2024-05-10,Night,229,237,103.5,In Progress,2024-05-10 00:00:00
740,6,10,2024-05-10,Night,343,355,103.5,Completed,2024-05-10 00:00:00
741,7,14,2024-05-10,Day,305,294,96.4,Scheduled,2024-05-10 00:00:00
742,19,64,2024-05-11,Day,402,373,92.8,Scheduled,2024-05-11 00:00:00
743,17,64,2024-05-11,Swing,254,239,94.1,Scheduled,2024-05-11 00:00:00
744,12,72,2024-05-11,Swing,237,228,96.2,Completed,2024-05-11 00:00:00
745,10,12,2024-05-11,Swing,156,158,101.3,In Progress,2024-05-11 00:00:00
746,8,100,2024-05-12,Night,87,84,96.6,Completed,2024-05-12 00:00:00
747,10,23,2024-05-12,Swing,330,323,97.9,Scheduled,2024-05-12 00:00:00
748,7,78,2024-05-12,Night,487,426,87.5,Completed,2024-05-12 00:00:00
749,13,15,2024-05-12,Swing,397,401,101.0,Completed,2024-05-12 00:00:00
750,3,29,2024-05-12,Night,66,57,86.4,Completed,2024-05-12 00:00:00
751,1,40,2024-05-12,Swing,221,201,91.0,Completed,2024-05-12 00:00:00
752,9,64,2024-05-12,Night,433,385,88.9,Completed,2024-05-12 00:00:00
753,20,2,2024-05-13,Day,183,191,104.4,Completed,2024-05-13 00:00:00
754,13,13,2024-05-13,Swing,492,489,99.4,In Progress,2024-05-13 00:00:00
755,20,3,2024-05-13,Swing,472,444,94.1,Delayed,2024-05-13 00:00:00
756,16,29,2024-05-14,Night,95,87,91.6,Completed,2024-05-14 00:00:00
757,19,49,2024-05-14,Swing,245,230,93.9,Completed,2024-05-14 00:00:00
758,2,75,2024-05-14,Night,248,233,94.0,Scheduled,2024-05-14 00:00:00
759,6,98,2024-05-14,Day,110,94,85.5,Scheduled,2024-05-14 00:00:00
760,8,87,2024-05-14,Day,142,132,93.0,Completed,2024-05-14 00:00:00
761,13,73,2024-05-14,Night,236,224,94.9,Scheduled,2024-05-14 00:00:00
762,12,80,2024-05-14,Swing,131,134,102.3,Completed,2024-05-14 00:00:00
763,12,47,2024-05-15,Night,482,482,100.0,Scheduled,2024-05-15 00:00:00
764,16,60,2024-05-15,Day,366,325,88.8,Completed,2024-05-15 00:00:00
765,10,87,2024-05-15,Night,109,107,98.2,Completed,2024-05-15 00:00:00
766,16,27,2024-05-15,Night,476,496,104.2,Completed,2024-05-15 00:00:00
767,14,1,2024-05-15,Night,423,430,101.7,Scheduled,2024-05-15 00:00:00
768,17,71,2024-05-15,Night,310,284,91.6,Delayed,2024-05-15 00:00:00
769,18,54,2024-05-15,Day,494,483,97.8,Completed,2024-05-15 00:00:00
770,20,61,2024-05-15,Day,437,417,95.4,In Progress,2024-05-15 00:00:00
771,16,76,2024-05-16,Swing,243,254,104.5,Completed,2024-05-16 00:00:00
772,14,36,2024-05-16,Swing,406,419,103.2,Scheduled,2024-05-16 00:00:00
773,7,20,2024-05-16,Swing,76,67,88.2,Scheduled,2024-05-16 00:00:00
774,14,98,2024-05-16,Swing,479,454,94.8,Delayed,2024-05-16 00:00:00
775,9,95,2024-05-16,Swing,251,253,100.8,Delayed,2024-05-16 00:00:00
776,13,50,2024-05-16,Night,277,271,97.8,In Progress,2024-05-16 00:00:00
777,9,57,2024-05-16,Night,469,453,96.6,Completed,2024-05-16 00:00:00
778,8,36,2024-05-17,Swing,231,235,101.7,In Progress,2024-05-17 00:00:00
779,2,92,2024-05-17,Night,492,449,91.3,Completed,2024-05-17 00:00:00
780,12,31,2024-05-17,Swing,179,152,84.9,Scheduled,2024-05-17 00:00:00
781,1,72,2024-05-17,Night,136,131,96.3,In Progress,2024-05-17 00:00:00
782,17,79,2024-05-17,Swing,397,403,101.5,In Progress,2024-05-17 00:00:00
783,11,4,2024-05-18,Day,378,368,97.4,Scheduled,2024-05-18 00:00:00
784,9,71,2024-05-18,Day,462,467,101.1,Scheduled,2024-05-18 00:00:00
785,8,69,2024-05-18,Day,318,270,84.9,Completed,2024-05-18 00:00:00
786,13,75,2024-05-18,Day,423,404,95.5,Completed,2024-05-18 00:00:00
787,14,77,2024-05-19,Swing,360,314,87.2,In Progress,2024-05-19 00:00:00
788,9,100,2024-05-19,Day,429,409,95.3,Scheduled,2024-05-19 00:00:00
789,2,36,2024-05-19,Day,163,153,93.9,In Progress,2024-05-19 00:00:00
790,13,28,2024-05-19,Day,50,49,98.0,In Progress,2024-05-19 00:00:00
791,4,6,2024-05-19,Night,479,409,85.4,Completed,2024-05-19 00:00:00
792,8,69,2024-05-19,Swing,258,237,91.9,Delayed,2024-05-19 00:00:00
793,10,51,2024-05-19,Swing,271,241,88.9,In Progress,2024-05-19 00:00:00
794,13,56,2024-05-19,Night,381,356,93.4,Completed,2024-05-19 00:00:00
795,5,63,2024-05-20,Day,161,164,101.9,Delayed,2024-05-20 00:00:00
796,4,43,2024-05-20,Night,367,346,94.3,Completed,2024-05-20 00:00:00
797,19,37,2024-05-20,Day,450,387,86.0,Completed,2024-05-20 00:00:00
798,6,81,2024-05-20,Swing,499,433,86.8,Scheduled,2024-05-20 00:00:00
799,4,88,2024-05-21,Night,297,300,101.0,In Progress,2024-05-21 00:00:00
800,17,34,2024-05-21,Night,108,100,92.6,Scheduled,2024-05-21 00:00:00
801,16,26,2024-05-21,Night,293,282,96.2,Completed,2024-05-21 00:00:00
802,14,12,2024-05-22,Swing,491,499,101.6,In Progress,2024-05-22 00:00:00
803,15,84,2024-05-22,Swing,160,164,102.5,In Progress,2024-05-22 00:00:00
804,17,76,2024-05-22,Day,411,427,103.9,In Progress,2024-05-22 00:00:00
805,12,86,2024-05-22,Night,61,63,103.3,Completed,2024-05-22 00:00:00
806,15,4,2024-05-23,Night,66,58,87.9,Scheduled,2024-05-23 00:00:00
807,11,56,2024-05-23,Swing,490,468,95.5,Completed,2024-05-23 00:00:00
808,18,88,2024-05-23,Day,296,256,86.5,Completed,2024-05-23 00:00:00
809,13,13,2024-05-23,Day,357,316,88.5,Delayed,2024-05-23 00:00:00
810,16,60,2024-05-23,Swing,106,92,86.8,In Progress,2024-05-23 00:00:00
811,17,39,2024-05-23,Night,356,348,97.8,Completed,2024-05-23 00:00:00
812,8,64,2024-05-24,Swing,427,445,104.2,Delayed,2024-05-24 00:00:00
813,17,100,2024-05-24,Day,278,236,84.9,Scheduled,2024-05-24 00:00:00
814,2,81,2024-05-24,Swing,346,298,86.1,In Progress,2024-05-24 00:00:00
815,14,35,2024-05-24,Day,110,113,102.7,Scheduled,2024-05-24 00:00:00
816,17,27,2024-05-24,Night,68,70,102.9,In Progress,2024-05-24 00:00:00
817,9,66,2024-05-24,Day,275,262,95.3,Completed,2024-05-24 00:00:00
818,12,60,2024-05-24,Day,166,149,89.8,Scheduled,2024-05-24 00:00:00
819,10,89,2024-05-24,Night,493,451,91.5,Completed,2024-05-24 00:00:00
820,5,62,2024-05-25,Day,499,450,90.2,Delayed,2024-05-25 00:00:00
821,7,16,2024-05-25,Swing,79,76,96.2,Delayed,2024-05-25 00:00:00
822,8,85,2024-05-25,Swing,494,500,101.2,In Progress,2024-05-25 00:00:00
823,3,55,2024-05-25,Swing,175,174,99.4,Delayed,2024-05-25 00:00:00
824,17,35,2024-05-25,Swing,216,215,99.5,In Progress,2024-05-25 00:00:00
825,19,41,2024-05-26,Night,332,319,96.1,Delayed,2024-05-26 00:00:00
826,6,81,2024-05-26,Day,160,136,85.0,Scheduled,2024-05-26 00:00:00
827,14,1,2024-05-26,Night,370,380,102.7,In Progress,2024-05-26 00:00:00
828,2,16,2024-05-27,Night,266,259,97.4,In Progress,2024-05-27 00:00:00
829,2,17,2024-05-27,Night,131,116,88.5,Delayed,2024-05-27 00:00:00
830,13,26,2024-05-27,Day,387,377,97.4,Completed,2024-05-27 00:00:00
831,6,32,2024-05-27,Swing,357,362,101.4,Scheduled,2024-05-27 00:00:00
832,8,4,2024-05-28,Swing,185,193,104.3,Delayed,2024-05-28 00:00:00
833,12,36,2024-05-28,Day,379,367,96.8,Completed,2024-05-28 00:00:00
834,6,4,2024-05-28,Day,399,376,94.2,Completed,2024-05-28 00:00:00
835,20,46,2024-05-28,Day,493,515,104.5,Completed,2024-05-28 00:00:00
836,11,1,2024-05-28,Day,335,350,104.5,In Progress,2024-05-28 00:00:00
837,18,18,2024-05-29,Night,152,131,86.2,Completed,2024-05-29 00:00:00
838,13,67,2024-05-29,Day,438,459,104.8,Completed,2024-05-29 00:00:00
839,4,89,2024-05-29,Day,204,194,95.1,Delayed,2024-05-29 00:00:00
840,2,45,2024-05-29,Swing,171,176,102.9,Delayed,2024-05-29 00:00:00
841,17,46,2024-05-30,Swing,412,387,93.9,Scheduled,2024-05-30 00:00:00
842,7,76,2024-05-30,Night,357,335,93.8,Completed,2024-05-30 00:00:00
843,11,82,2024-05-30,Night,188,191,101.6,In Progress,2024-05-30 00:00:00
844,4,48,2024-05-30,Day,171,163,95.3,Delayed,2024-05-30 00:00:00
845,7,98,2024-05-30,Night,130,123,94.6,Completed,2024-05-30 00:00:00
846,19,46,2024-05-31,Day,190,193,101.6,Delayed,2024-05-31 00:00:00
847,12,47,2024-05-31,Night,225,199,88.4,Scheduled,2024-05-31 00:00:00
848,17,68,2024-05-31,Night,401,374,93.3,Completed,2024-05-31 00:00:00
849,19,6,2024-05-31,Day,222,228,102.7,Completed,2024-05-31 00:00:00
850,14,94,2024-05-31,Night,312,272,87.2,Delayed,2024-05-31 00:00:00
851,9,95,2024-05-31,Night,218,222,101.8,Scheduled,2024-05-31 00:00:00
852,11,2,2024-06-01,Night,102,100,98.0,In Progress,2024-06-01 00:00:00
853,19,95,2024-06-01,Day,312,299,95.8,In Progress,2024-06-01 00:00:00
854,19,18,2024-06-01,Night,427,365,85.5,In Progress,2024-06-01 00:00:00
855,10,6,2024-06-01,Day,197,183,92.9,In Progress,2024-06-01 00:00:00
856,14,77,2024-06-01,Swing,63,59,93.7,In Progress,2024-06-01 00:00:00
857,7,48,2024-06-01,Swing,451,415,92.0,Delayed,2024-06-01 00:00:00
858,17,97,2024-06-02,Night,89,90,101.1,Completed,2024-06-02 00:00:00
859,15,100,2024-06-02,Swing,389,342,87.9,In Progress,2024-06-02 00:00:00
860,15,81,2024-06-02,Swing,278,278,100.0,Scheduled,2024-06-02 00:00:00
861,6,48,2024-06-02,Swing,189,174,92.1,Completed,2024-06-02 00:00:00
862,15,19,2024-06-02,Swing,114,101,88.6,Delayed,2024-06-02 00:00:00
863,16,77,2024-06-02,Swing,465,470,101.1,Delayed,2024-06-02 00:00:00
864,2,91,2024-06-02,Swing,69,58,84.1,In Progress,2024-06-02 00:00:00
865,18,40,2024-06-03,Night,357,373,104.5,Scheduled,2024-06-03 00:00:00
866,4,56,2024-06-03,Swing,286,294,102.8,Completed,2024-06-03 00:00:00
867,11,54,2024-06-03,Night,151,148,98.0,Scheduled,2024-06-03 00:00:00
868,12,76,2024-06-03,Day,110,96,87.3,In Progress,2024-06-03 00:00:00
869,15,56,2024-06-03,Swing,65,67,103.1,In Progress,2024-06-03 00:00:00
870,13,39,2024-06-04,Day,425,428,100.7,Completed,2024-06-04 00:00:00
871,16,19,2024-06-04,Night,447,468,104.7,Scheduled,2024-06-04 00:00:00
872,3,37,2024-06-04,Swing,253,233,92.1,Completed,2024-06-04 00:00:00
873,9,14,2024-06-04,Swing,405,395,97.5,Completed,2024-06-04 00:00:00
874,12,44,2024-06-04,Night,78,71,91.0,Completed,2024-06-04 00:00:00
875,12,80,2024-06-04,Swing,454,412,90.7,In Progress,2024-06-04 00:00:00
876,4,55,2024-06-04,Night,272,274,100.7,Completed,2024-06-04 00:00:00
877,16,90,2024-06-05,Swing,240,242,100.8,Scheduled,2024-06-05 00:00:00
878,20,46,2024-06-05,Day,310,266,85.8,In Progress,2024-06-05 00:00:00
879,3,4,2024-06-05,Night,461,460,99.8,Scheduled,2024-06-05 00:00:00
880,10,26,2024-06-05,Day,438,435,99.3,Scheduled,2024-06-05 00:00:00
881,16,72,2024-06-06,Swing,239,246,102.9,Completed,2024-06-06 00:00:00
882,19,59,2024-06-06,Night,97,94,96.9,Completed,2024-06-06 00:00:00
883,13,6,2024-06-06,Night,164,152,92.7,Completed,2024-06-06 00:00:00
884,2,68,2024-06-07,Night,392,386,98.5,Delayed,2024-06-07 00:00:00
885,1,12,2024-06-07,Day,309,296,95.8,In Progress,2024-06-07 00:00:00
886,18,26,2024-06-07,Night,240,241,100.4,Completed,2024-06-07 00:00:00
887,7,23,2024-06-08,Day,105,97,92.4,Completed,2024-06-08 00:00:00
888,2,79,2024-06-08,Night,257,233,90.7,Completed,2024-06-08 00:00:00
889,8,91,2024-06-08,Day,401,395,98.5,Delayed,2024-06-08 00:00:00
890,2,24,2024-06-09,Day,174,165,94.8,Completed,2024-06-09 00:00:00
891,15,67,2024-06-09,Day,328,315,96.0,Completed,2024-06-09 00:00:00
892,7,68,2024-06-09,Swing,336,321,95.5,In Progress,2024-06-09 00:00:00
893,14,99,2024-06-09,Swing,280,267,95.4,Scheduled,2024-06-09 00:00:00
894,9,18,2024-06-09,Night,256,230,89.8,Completed,2024-06-09 00:00:00
895,17,90,2024-06-09,Day,328,294,89.6,Completed,2024-06-09 00:00:00
896,13,56,2024-06-10,Swing,145,144,99.3,Scheduled,2024-06-10 00:00:00
897,14,40,2024-06-10,Swing,192,168,87.5,Completed,2024-06-10 00:00:00
898,18,25,2024-06-10,Night,181,170,93.9,Completed,2024-06-10 00:00:00
899,14,53,2024-06-10,Day,439,416,94.8,Scheduled,2024-06-10 00:00:00
900,11,67,2024-06-10,Day,354,356,100.6,Delayed,2024-06-10 00:00:00
901,10,35,2024-06-11,Night,277,281,101.4,Delayed,2024-06-11 00:00:00
902,17,58,2024-06-11,Night,136,124,91.2,Completed,2024-06-11 00:00:00
903,9,50,2024-06-11,Night,206,213,103.4,Completed,2024-06-11 00:00:00
904,11,32,2024-06-11,Day,456,439,96.3,In Progress,2024-06-11 00:00:00
905,13,40,2024-06-11,Night,219,221,100.9,Completed,2024-06-11 00:00:00
906,1,20,2024-06-11,Night,150,145,96.7,Scheduled,2024-06-11 00:00:00
907,18,73,2024-06-12,Swing,438,373,85.2,In Progress,2024-06-12 00:00:00
908,13,50,2024-06-12,Swing,442,460,104.1,Delayed,2024-06-12 00:00:00
909,4,85,2024-06-12,Night,82,85,103.7,Completed,2024-06-12 00:00:00
910,5,32,2024-06-12,Night,479,420,87.7,Completed,2024-06-12 00:00:00
911,16,18,2024-06-12,Day,186,172,92.5,Completed,2024-06-12 00:00:00
912,8,63,2024-06-12,Night,165,155,93.9,Delayed,2024-06-12 00:00:00
913,13,87,2024-06-12,Night,446,403,90.4,Completed,2024-06-12 00:00:00
914,10,91,2024-06-13,Night,313,291,93.0,In Progress,2024-06-13 00:00:00
915,2,34,2024-06-13,Swing,303,287,94.7,In Progress,2024-06-13 00:00:00
916,11,87,2024-06-13,Swing,349,323,92.6,Scheduled,2024-06-13 00:00:00
917,12,59,2024-06-13,Night,383,388,101.3,Scheduled,2024-06-13 00:00:00
918,12,44,2024-06-14,Day,396,336,84.8,Completed,2024-06-14 00:00:00
919,16,84,2024-06-14,Swing,252,246,97.6,In Progress,2024-06-14 00:00:00
920,20,34,2024-06-14,Day,377,339,89.9,Scheduled,2024-06-14 00:00:00
921,2,48,2024-06-14,Swing,164,144,87.8,Completed,2024-06-14 00:00:00
922,12,25,2024-06-14,Swing,180,187,103.9,In Progress,2024-06-14 00:00:00
923,10,20,2024-06-14,Day,140,120,85.7,Delayed,2024-06-14 00:00:00
924,15,92,2024-06-14,Day,270,253,93.7,In Progress,2024-06-14 00:00:00
925,3,81,2024-06-15,Night,75,67,89.3,Completed,2024-06-15 00:00:00
926,12,86,2024-06-15,Night,342,357,104.4,Completed,2024-06-15 00:00:00
927,12,81,2024-06-15,Day,461,423,91.8,Completed,2024-06-15 00:00:00
928,18,41,2024-06-15,Day,164,149,90.9,Delayed,2024-06-15 00:00:00
929,7,24,2024-06-16,Day,370,333,90.0,Delayed,2024-06-16 00:00:00
930,16,55,2024-06-16,Swing,306,313,102.3,Completed,2024-06-16 00:00:00
931,19,89,2024-06-16,Night,145,148,102.1,Completed,2024-06-16 00:00:00
932,18,13,2024-06-17,Day,115,102,88.7,Scheduled,2024-06-17 00:00:00
933,17,79,2024-06-17,Day,70,72,102.9,Scheduled,2024-06-17 00:00:00
934,5,17,2024-06-17,Night,72,61,84.7,Completed,2024-06-17 00:00:00
935,15,84,2024-06-17,Swing,320,289,90.3,Delayed,2024-06-17 00:00:00
936,12,80,2024-06-17,Night,475,476,100.2,Completed,2024-06-17 00:00:00
937,1,91,2024-06-18,Day,483,423,87.6,In Progress,2024-06-18 00:00:00
938,4,15,2024-06-18,Swing,365,355,97.3,Completed,2024-06-18 00:00:00
939,17,25,2024-06-18,Day,212,218,102.8,In Progress,2024-06-18 00:00:00
940,16,62,2024-06-18,Night,494,420,85.0,In Progress,2024-06-18 00:00:00
941,14,10,2024-06-18,Day,113,101,89.4,Delayed,2024-06-18 00:00:00
942,18,76,2024-06-19,Swing,121,105,86.8,In Progress,2024-06-19 00:00:00
943,7,59,2024-06-19,Day,223,225,100.9,In Progress,2024-06-19 00:00:00
944,5,6,2024-06-19,Swing,278,249,89.6,Completed,2024-06-19 00:00:00
945,15,37,2024-06-19,Day,92,89,96.7,Completed,2024-06-19 00:00:00
946,12,51,2024-06-20,Day,261,244,93.5,Completed,2024-06-20 00:00:00
947,3,53,2024-06-20,Swing,163,145,89.0,In Progress,2024-06-20 00:00:00
948,5,33,2024-06-20,Swing,311,265,85.2,In Progress,2024-06-20 00:00:00
949,14,59,2024-06-20,Day,219,200,91.3,Completed,2024-06-20 00:00:00
950,16,96,2024-06-21,Day,173,161,93.1,Completed,2024-06-21 00:00:00
951,4,1,2024-06-21,Day,282,280,99.3,In Progress,2024-06-21 00:00:00
952,14,71,2024-06-21,Swing,433,441,101.8,Completed,2024-06-21 00:00:00
953,11,60,2024-06-21,Day,268,258,96.3,Completed,2024-06-21 00:00:00
954,17,12,2024-06-21,Swing,141,122,86.5,Scheduled,2024-06-21 00:00:00
955,7,24,2024-06-21,Day,495,488,98.6,In Progress,2024-06-21 00:00:00
956,19,30,2024-06-21,Night,459,463,100.9,Completed,2024-06-21 00:00:00
957,12,35,2024-06-21,Night,58,56,96.6,In Progress,2024-06-21 00:00:00
958,3,54,2024-06-22,Swing,348,344,98.9,Scheduled,2024-06-22 00:00:00
959,15,75,2024-06-22,Swing,468,403,86.1,Completed,2024-06-22 00:00:00
960,17,30,2024-06-22,Day,124,126,101.6,Completed,2024-06-22 00:00:00
961,9,53,2024-06-22,Night,188,166,88.3,Delayed,2024-06-22 00:00:00
962,11,95,2024-06-22,Day,451,413,91.6,Delayed,2024-06-22 00:00:00
963,2,39,2024-06-22,Day,62,54,87.1,Completed,2024-06-22 00:00:00
964,18,65,2024-06-22,Day,215,213,99.1,In Progress,2024-06-22 00:00:00
965,8,25,2024-06-22,Swing,100,85,85.0,Scheduled,2024-06-22 00:00:00
966,14,26,2024-06-23,Day,420,377,89.8,Completed,2024-06-23 00:00:00
967,12,90,2024-06-23,Swing,211,199,94.3,Completed,2024-06-23 00:00:00
968,2,1,2024-06-23,Night,288,285,99.0,Delayed,2024-06-23 00:00:00
969,9,30,2024-06-23,Swing,194,169,87.1,Scheduled,2024-06-23 00:00:00
970,5,13,2024-06-23,Swing,66,64,97.0,Completed,2024-06-23 00:00:00
971,4,24,2024-06-24,Swing,188,176,93.6,Delayed,2024-06-24 00:00:00
972,8,28,2024-06-24,Night,136,130,95.6,Delayed,2024-06-24 00:00:00
973,15,83,2024-06-24,Night,431,406,94.2,In Progress,2024-06-24 00:00:00
974,15,49,2024-06-24,Night,244,233,95.5,Scheduled,2024-06-24 00:00:00
975,20,13,2024-06-24,Swing,241,206,85.5,Completed,2024-06-24 00:00:00
976,8,4,2024-06-24,Night,402,403,100.2,Completed,2024-06-24 00:00:00
977,12,76,2024-06-24,Day,79,77,97.5,Scheduled,2024-06-24 00:00:00
978,7,32,2024-06-24,Night,360,361,100.3,Completed,2024-06-24 00:00:00
979,13,37,2024-06-25,Night,351,313,89.2,Scheduled,2024-06-25 00:00:00
980,9,93,2024-06-25,Swing,64,61,95.3,Completed,2024-06-25 00:00:00
981,10,46,2024-06-25,Day,247,227,91.9,In Progress,2024-06-25 00:00:00
982,12,60,2024-06-25,Day,342,304,88.9,Scheduled,2024-06-25 00:00:00
983,13,48,2024-06-25,Day,486,504,103.7,Delayed,2024-06-25 00:00:00
984,1,61,2024-06-25,Night,183,169,92.3,In Progress,2024-06-25 00:00:00
985,6,58,2024-06-26,Day,125,122,97.6,Delayed,2024-06-26 00:00:00
986,14,4,2024-06-26,Day,388,393,101.3,Scheduled,2024-06-26 00:00:00
987,3,16,2024-06-26,Night,453,452,99.8,Scheduled,2024-06-26 00:00:00
988,1,95,2024-06-26,Day,312,318,101.9,Completed,2024-06-26 00:00:00
989,8,56,2024-06-26,Day,360,369,102.5,Delayed,2024-06-26 00:00:00
990,9,74,2024-06-26,Day,382,329,86.1,Delayed,2024-06-26 00:00:00
991,2,26,2024-06-27,Day,384,362,94.3,Scheduled,2024-06-27 00:00:00
